"Month","Year","Day","Time","Count*(CrashID)"
2,2002,"Wednesday","4:20:00",1
2,2002,"Wednesday","8:10:00",1
2,2003,"Friday","10:55:00",1
2,2003,"Friday","13:00:00",1
2,2003,"Friday","15:00:00",2
2,2003,"Friday","15:10:00",2
2,2003,"Friday","15:20:00",1
2,2003,"Friday","16:05:00",1
2,2003,"Friday","16:50:00",1
2,2003,"Friday","17:45:00",2
2,2003,"Friday","1:30:00",1
2,2003,"Friday","20:00:00",1
2,2003,"Friday","21:20:00",2
2,2003,"Friday","22:17:00",2
2,2003,"Friday","23:00:00",1
2,2003,"Friday","23:42:00",3
2,2003,"Friday","8:30:00",1
2,2003,"Monday","10:00:00",1
2,2003,"Monday","10:57:00",1
2,2003,"Monday","11:30:00",1
2,2003,"Monday","15:55:00",1
2,2003,"Monday","16:00:00",1
2,2003,"Monday","16:30:00",2
2,2003,"Monday","18:00:00",1
2,2003,"Monday","1:00:00",1
2,2003,"Monday","1:20:00",1
2,2003,"Monday","20:20:00",1
2,2003,"Monday","20:30:00",1
2,2003,"Monday","22:35:00",1
2,2003,"Monday","6:15:00",1
2,2003,"Monday","7:10:00",1
2,2003,"Monday","7:35:00",1
2,2003,"Monday","9:00:00",1
2,2003,"Monday","9:15:00",1
2,2003,"Saturday","0:34:00",1
2,2003,"Saturday","10:00:00",1
2,2003,"Saturday","11:48:00",1
2,2003,"Saturday","15:00:00",1
2,2003,"Saturday","15:50:00",2
2,2003,"Saturday","16:15:00",1
2,2003,"Saturday","19:00:00",1
2,2003,"Saturday","20:58:00",1
2,2003,"Saturday","21:20:00",1
2,2003,"Saturday","22:15:00",1
2,2003,"Saturday","22:20:00",2
2,2003,"Saturday","2:55:00",2
2,2003,"Saturday","3:00:00",1
2,2003,"Saturday","3:15:00",1
2,2003,"Saturday","4:00:00",1
2,2003,"Saturday","4:30:00",1
2,2003,"Saturday","5:56:00",1
2,2003,"Saturday","9:00:00",2
2,2003,"Sunday","0:10:00",1
2,2003,"Sunday","0:20:00",1
2,2003,"Sunday","0:45:00",1
2,2003,"Sunday","10:30:00",1
2,2003,"Sunday","10:55:00",1
2,2003,"Sunday","13:14:00",1
2,2003,"Sunday","17:30:00",1
2,2003,"Sunday","17:50:00",1
2,2003,"Sunday","18:30:00",1
2,2003,"Sunday","19:30:00",2
2,2003,"Sunday","22:00:00",1
2,2003,"Sunday","23:30:00",1
2,2003,"Sunday","3:45:00",1
2,2003,"Sunday","5:15:00",1
2,2003,"Sunday","7:40:00",1
2,2003,"Sunday","9:45:00",1
2,2003,"Thursday","10:10:00",2
2,2003,"Thursday","10:50:00",1
2,2003,"Thursday","13:00:00",1
2,2003,"Thursday","13:20:00",2
2,2003,"Thursday","13:30:00",1
2,2003,"Thursday","14:00:00",1
2,2003,"Thursday","14:05:00",1
2,2003,"Thursday","15:00:00",1
2,2003,"Thursday","18:20:00",1
2,2003,"Thursday","1:00:00",1
2,2003,"Thursday","1:45:00",1
2,2003,"Thursday","20:30:00",1
2,2003,"Thursday","23:00:00",1
2,2003,"Thursday","23:15:00",1
2,2003,"Thursday","2:00:00",1
2,2003,"Thursday","5:30:00",1
2,2003,"Thursday","6:52:00",1
2,2003,"Thursday","6:55:00",1
2,2003,"Thursday","8:00:00",1
2,2003,"Tuesday","13:50:00",1
2,2003,"Tuesday","14:10:00",1
2,2003,"Tuesday","14:57:00",1
2,2003,"Tuesday","15:00:00",1
2,2003,"Tuesday","15:30:00",1
2,2003,"Tuesday","20:00:00",1
2,2003,"Tuesday","22:13:00",1
2,2003,"Tuesday","5:06:00",1
2,2003,"Tuesday","5:45:00",2
2,2003,"Tuesday","6:30:00",1
2,2003,"Tuesday","6:40:00",1
2,2003,"Tuesday","6:45:00",1
2,2003,"Tuesday","7:00:00",2
2,2003,"Wednesday","16:00:00",1
2,2003,"Wednesday","17:30:00",1
2,2003,"Wednesday","18:30:00",4
2,2003,"Wednesday","19:00:00",1
2,2003,"Wednesday","22:40:00",1
2,2003,"Wednesday","22:50:00",1
2,2003,"Wednesday","8:30:00",2
2,2003,"Wednesday","9:30:00",1
2,2003,"Wednesday","9:40:00",1
2,2003,"Wednesday","9:45:00",1
2,2004,"Friday","10:15:00",3
2,2004,"Friday","10:30:00",1
2,2004,"Friday","10:40:00",1
2,2004,"Friday","11:30:00",2
2,2004,"Friday","14:40:00",1
2,2004,"Friday","17:45:00",1
2,2004,"Friday","1:20:00",1
2,2004,"Friday","21:25:00",1
2,2004,"Friday","22:45:00",1
2,2004,"Friday","22:54:00",1
2,2004,"Friday","4:00:00",1
2,2004,"Friday","5:10:00",1
2,2004,"Friday","9:20:00",1
2,2004,"Monday","10:20:00",1
2,2004,"Monday","14:00:00",1
2,2004,"Monday","14:50:00",1
2,2004,"Monday","16:52:00",1
2,2004,"Monday","17:20:00",1
2,2004,"Monday","19:30:00",1
2,2004,"Monday","21:40:00",1
2,2004,"Monday","22:14:00",1
2,2004,"Monday","7:05:00",1
2,2004,"Monday","8:42:00",1
2,2004,"Monday","8:45:00",1
2,2004,"Monday","9:00:00",1
2,2004,"Saturday","10:45:00",1
2,2004,"Saturday","12:00:00",1
2,2004,"Saturday","12:15:00",1
2,2004,"Saturday","13:57:00",1
2,2004,"Saturday","16:37:00",1
2,2004,"Saturday","17:44:00",1
2,2004,"Saturday","18:10:00",1
2,2004,"Saturday","18:15:00",1
2,2004,"Saturday","18:30:00",1
2,2004,"Saturday","19:05:00",1
2,2004,"Saturday","1:30:00",1
2,2004,"Saturday","1:45:00",1
2,2004,"Saturday","20:20:00",2
2,2004,"Saturday","23:15:00",2
2,2004,"Saturday","3:00:00",1
2,2004,"Saturday","4:15:00",1
2,2004,"Saturday","5:30:00",3
2,2004,"Saturday","6:10:00",1
2,2004,"Sunday","10:40:00",1
2,2004,"Sunday","11:30:00",1
2,2004,"Sunday","11:35:00",1
2,2004,"Sunday","12:00:00",1
2,2004,"Sunday","12:15:00",1
2,2004,"Sunday","13:00:00",1
2,2004,"Sunday","13:30:00",1
2,2004,"Sunday","14:00:00",2
2,2004,"Sunday","14:50:00",1
2,2004,"Sunday","17:00:00",2
2,2004,"Sunday","18:15:00",1
2,2004,"Sunday","19:30:00",1
2,2004,"Sunday","20:40:00",1
2,2004,"Sunday","2:00:00",1
2,2004,"Sunday","2:39:00",1
2,2004,"Sunday","3:02:00",1
2,2004,"Sunday","5:26:00",2
2,2004,"Sunday","6:00:00",2
2,2004,"Sunday","7:00:00",1
2,2004,"Sunday","9:00:00",1
2,2004,"Sunday","9:40:00",2
2,2004,"Thursday","0:02:00",1
2,2004,"Thursday","0:25:00",1
2,2004,"Thursday","10:30:00",1
2,2004,"Thursday","11:50:00",1
2,2004,"Thursday","13:10:00",1
2,2004,"Thursday","13:45:00",1
2,2004,"Thursday","14:50:00",1
2,2004,"Thursday","15:27:00",1
2,2004,"Thursday","16:00:00",1
2,2004,"Thursday","17:48:00",1
2,2004,"Thursday","21:00:00",1
2,2004,"Thursday","21:20:00",1
2,2004,"Thursday","22:00:00",1
2,2004,"Thursday","22:30:00",1
2,2004,"Thursday","23:14:00",2
2,2004,"Thursday","2:00:00",1
2,2004,"Thursday","3:53:00",1
2,2004,"Tuesday","10:45:00",1
2,2004,"Tuesday","11:00:00",1
2,2004,"Tuesday","13:50:00",1
2,2004,"Tuesday","17:12:00",1
2,2004,"Tuesday","18:15:00",1
2,2004,"Tuesday","1:47:00",1
2,2004,"Tuesday","4:20:00",1
2,2004,"Tuesday","5:25:00",1
2,2004,"Tuesday","6:55:00",1
2,2004,"Tuesday","9:12:00",1
2,2004,"Wednesday","10:05:00",1
2,2004,"Wednesday","10:50:00",1
2,2004,"Wednesday","11:20:00",1
2,2004,"Wednesday","13:30:00",1
2,2004,"Wednesday","17:20:00",1
2,2004,"Wednesday","17:28:00",1
2,2004,"Wednesday","18:45:00",1
2,2004,"Wednesday","19:00:00",1
2,2004,"Wednesday","20:30:00",1
2,2004,"Wednesday","22:35:00",1
2,2004,"Wednesday","23:20:00",1
2,2004,"Wednesday","8:00:00",1
2,2004,"Wednesday","9:50:00",1
2,2005,"Friday","0:00:00",2
2,2005,"Friday","10:25:00",1
2,2005,"Friday","11:21:00",1
2,2005,"Friday","12:54:00",1
2,2005,"Friday","16:00:00",1
2,2005,"Friday","16:10:00",1
2,2005,"Friday","17:06:00",1
2,2005,"Friday","17:40:00",1
2,2005,"Friday","18:00:00",1
2,2005,"Friday","18:20:00",1
2,2005,"Friday","18:26:00",2
2,2005,"Friday","19:05:00",1
2,2005,"Friday","19:43:00",1
2,2005,"Friday","20:00:00",1
2,2005,"Friday","21:10:00",1
2,2005,"Friday","21:46:00",1
2,2005,"Friday","22:00:00",1
2,2005,"Friday","22:21:00",1
2,2005,"Friday","23:00:00",2
2,2005,"Friday","4:45:00",1
2,2005,"Friday","5:00:00",1
2,2005,"Friday","6:30:00",1
2,2005,"Friday","7:55:00",1
2,2005,"Friday","8:20:00",1
2,2005,"Friday","8:30:00",1
2,2005,"Monday","10:10:00",1
2,2005,"Monday","11:00:00",1
2,2005,"Monday","11:05:00",1
2,2005,"Monday","13:10:00",1
2,2005,"Monday","14:00:00",1
2,2005,"Monday","17:08:00",1
2,2005,"Monday","3:28:00",1
2,2005,"Saturday","10:15:00",1
2,2005,"Saturday","12:00:00",1
2,2005,"Saturday","13:10:00",1
2,2005,"Saturday","14:00:00",1
2,2005,"Saturday","15:00:00",4
2,2005,"Saturday","17:00:00",1
2,2005,"Saturday","17:35:00",2
2,2005,"Saturday","17:40:00",1
2,2005,"Saturday","19:00:00",1
2,2005,"Saturday","19:58:00",1
2,2005,"Saturday","1:45:00",1
2,2005,"Saturday","20:00:00",1
2,2005,"Saturday","20:10:00",1
2,2005,"Saturday","22:15:00",1
2,2005,"Saturday","22:40:00",1
2,2005,"Saturday","23:00:00",1
2,2005,"Saturday","2:00:00",1
2,2005,"Saturday","2:15:00",1
2,2005,"Saturday","8:00:00",1
2,2005,"Sunday","0:30:00",1
2,2005,"Sunday","0:35:00",1
2,2005,"Sunday","11:30:00",1
2,2005,"Sunday","11:56:00",1
2,2005,"Sunday","12:32:00",1
2,2005,"Sunday","13:49:00",2
2,2005,"Sunday","14:15:00",1
2,2005,"Sunday","15:00:00",1
2,2005,"Sunday","16:10:00",1
2,2005,"Sunday","1:00:00",3
2,2005,"Sunday","5:46:00",2
2,2005,"Sunday","9:45:00",1
2,2005,"Thursday","13:55:00",2
2,2005,"Thursday","15:00:00",1
2,2005,"Thursday","15:20:00",1
2,2005,"Thursday","15:50:00",1
2,2005,"Thursday","19:07:00",1
2,2005,"Thursday","19:41:00",1
2,2005,"Thursday","23:50:00",1
2,2005,"Thursday","2:00:00",1
2,2005,"Thursday","3:55:00",1
2,2005,"Thursday","9:00:00",1
2,2005,"Tuesday","11:10:00",1
2,2005,"Tuesday","11:15:00",2
2,2005,"Tuesday","14:38:00",1
2,2005,"Tuesday","16:00:00",1
2,2005,"Tuesday","17:02:00",1
2,2005,"Tuesday","18:00:00",1
2,2005,"Tuesday","1:10:00",1
2,2005,"Tuesday","3:50:00",1
2,2005,"Tuesday","4:40:00",1
2,2005,"Tuesday","5:20:00",1
2,2005,"Tuesday","9:30:00",1
2,2005,"Wednesday","10:15:00",1
2,2005,"Wednesday","12:15:00",1
2,2005,"Wednesday","12:45:00",1
2,2005,"Wednesday","13:45:00",1
2,2005,"Wednesday","14:10:00",1
2,2005,"Wednesday","15:55:00",1
2,2005,"Wednesday","17:40:00",1
2,2005,"Wednesday","17:45:00",1
2,2005,"Wednesday","18:00:00",1
2,2005,"Wednesday","18:15:00",2
2,2005,"Wednesday","19:10:00",1
2,2005,"Wednesday","1:20:00",2
2,2005,"Wednesday","4:45:00",1
2,2005,"Wednesday","5:33:00",1
2,2005,"Wednesday","6:00:00",1
2,2005,"Wednesday","9:00:00",1
2,2006,"Friday","10:30:00",1
2,2006,"Friday","12:00:00",1
2,2006,"Friday","15:00:00",2
2,2006,"Friday","16:25:00",1
2,2006,"Friday","16:30:00",1
2,2006,"Friday","17:00:00",1
2,2006,"Friday","17:08:00",1
2,2006,"Friday","17:40:00",2
2,2006,"Friday","18:00:00",3
2,2006,"Friday","18:17:00",1
2,2006,"Friday","19:00:00",1
2,2006,"Friday","21:00:00",1
2,2006,"Friday","23:10:00",1
2,2006,"Friday","23:30:00",1
2,2006,"Friday","6:28:00",1
2,2006,"Friday","7:50:00",1
2,2006,"Friday","9:50:00",1
2,2006,"Monday","10:30:00",1
2,2006,"Monday","12:45:00",1
2,2006,"Monday","17:30:00",1
2,2006,"Monday","17:50:00",2
2,2006,"Monday","18:30:00",1
2,2006,"Monday","19:14:00",1
2,2006,"Monday","19:50:00",1
2,2006,"Monday","21:00:00",1
2,2006,"Monday","6:20:00",1
2,2006,"Monday","7:00:00",2
2,2006,"Monday","7:40:00",1
2,2006,"Monday","8:00:00",1
2,2006,"Monday","8:02:00",1
2,2006,"Monday","8:40:00",1
2,2006,"Monday","9:20:00",1
2,2006,"Saturday","0:00:00",2
2,2006,"Saturday","0:10:00",1
2,2006,"Saturday","10:25:00",1
2,2006,"Saturday","11:50:00",1
2,2006,"Saturday","12:30:00",1
2,2006,"Saturday","12:45:00",1
2,2006,"Saturday","13:10:00",1
2,2006,"Saturday","15:15:00",1
2,2006,"Saturday","15:55:00",2
2,2006,"Saturday","16:00:00",2
2,2006,"Saturday","16:04:00",1
2,2006,"Saturday","16:25:00",1
2,2006,"Saturday","16:55:00",1
2,2006,"Saturday","19:10:00",1
2,2006,"Saturday","1:10:00",1
2,2006,"Saturday","20:45:00",1
2,2006,"Saturday","21:00:00",1
2,2006,"Saturday","21:45:00",6
2,2006,"Saturday","22:00:00",1
2,2006,"Saturday","23:00:00",1
2,2006,"Saturday","23:14:00",1
2,2006,"Saturday","4:08:00",1
2,2006,"Saturday","6:00:00",1
2,2006,"Saturday","7:34:00",1
2,2006,"Saturday","8:35:00",5
2,2006,"Saturday","9:00:00",1
2,2006,"Sunday","10:42:00",1
2,2006,"Sunday","13:00:00",1
2,2006,"Sunday","14:30:00",1
2,2006,"Sunday","16:30:00",2
2,2006,"Sunday","17:00:00",1
2,2006,"Sunday","18:00:00",1
2,2006,"Sunday","18:05:00",1
2,2006,"Sunday","19:20:00",1
2,2006,"Sunday","1:00:00",1
2,2006,"Sunday","20:00:00",1
2,2006,"Sunday","20:10:00",1
2,2006,"Sunday","2:00:00",1
2,2006,"Sunday","2:40:00",1
2,2006,"Thursday","11:34:00",1
2,2006,"Thursday","15:55:00",1
2,2006,"Thursday","17:10:00",1
2,2006,"Thursday","19:45:00",1
2,2006,"Thursday","1:49:00",1
2,2006,"Thursday","20:53:00",1
2,2006,"Thursday","23:40:00",1
2,2006,"Thursday","2:50:00",1
2,2006,"Thursday","3:35:00",1
2,2006,"Thursday","4:30:00",1
2,2006,"Thursday","6:17:00",1
2,2006,"Thursday","6:25:00",1
2,2006,"Thursday","6:30:00",1
2,2006,"Thursday","7:40:00",1
2,2006,"Thursday","8:00:00",1
2,2006,"Tuesday","0:45:00",1
2,2006,"Tuesday","10:50:00",1
2,2006,"Tuesday","11:30:00",1
2,2006,"Tuesday","14:20:00",1
2,2006,"Tuesday","18:00:00",1
2,2006,"Tuesday","18:15:00",1
2,2006,"Tuesday","20:27:00",1
2,2006,"Tuesday","21:25:00",1
2,2006,"Tuesday","4:00:00",1
2,2006,"Wednesday","0:35:00",1
2,2006,"Wednesday","10:20:00",1
2,2006,"Wednesday","11:00:00",1
2,2006,"Wednesday","13:50:00",1
2,2006,"Wednesday","16:00:00",1
2,2006,"Wednesday","16:40:00",1
2,2006,"Wednesday","17:00:00",1
2,2006,"Wednesday","17:54:00",1
2,2006,"Wednesday","22:00:00",1
2,2006,"Wednesday","22:40:00",1
2,2006,"Wednesday","22:49:00",1
2,2006,"Wednesday","7:30:00",1
2,2006,"Wednesday","8:13:00",1
2,2007,"Friday","0:00:00",1
2,2007,"Friday","10:25:00",1
2,2007,"Friday","12:00:00",1
2,2007,"Friday","12:40:00",1
2,2007,"Friday","14:00:00",4
2,2007,"Friday","14:20:00",3
2,2007,"Friday","14:30:00",1
2,2007,"Friday","15:10:00",1
2,2007,"Friday","16:15:00",1
2,2007,"Friday","19:00:00",2
2,2007,"Friday","1:00:00",3
2,2007,"Friday","22:00:00",1
2,2007,"Friday","22:45:00",1
2,2007,"Friday","23:12:00",1
2,2007,"Friday","2:50:00",3
2,2007,"Friday","9:25:00",1
2,2007,"Monday","11:49:00",1
2,2007,"Monday","12:00:00",1
2,2007,"Monday","14:15:00",1
2,2007,"Monday","14:40:00",1
2,2007,"Monday","16:00:00",1
2,2007,"Monday","1:00:00",1
2,2007,"Monday","20:00:00",2
2,2007,"Monday","20:50:00",1
2,2007,"Monday","22:58:00",1
2,2007,"Monday","23:56:00",1
2,2007,"Monday","2:00:00",1
2,2007,"Monday","4:36:00",1
2,2007,"Monday","7:00:00",1
2,2007,"Monday","8:30:00",1
2,2007,"Saturday","10:30:00",1
2,2007,"Saturday","10:55:00",1
2,2007,"Saturday","11:13:00",1
2,2007,"Saturday","13:00:00",1
2,2007,"Saturday","13:05:00",1
2,2007,"Saturday","15:00:00",1
2,2007,"Saturday","17:53:00",1
2,2007,"Saturday","20:00:00",1
2,2007,"Saturday","21:30:00",1
2,2007,"Saturday","22:10:00",1
2,2007,"Saturday","22:35:00",1
2,2007,"Saturday","23:40:00",1
2,2007,"Saturday","2:30:00",1
2,2007,"Saturday","4:00:00",2
2,2007,"Saturday","6:50:00",1
2,2007,"Saturday","7:00:00",1
2,2007,"Saturday","9:03:00",1
2,2007,"Sunday","0:01:00",1
2,2007,"Sunday","12:40:00",1
2,2007,"Sunday","12:50:00",1
2,2007,"Sunday","13:15:00",1
2,2007,"Sunday","13:25:00",1
2,2007,"Sunday","14:45:00",1
2,2007,"Sunday","15:00:00",1
2,2007,"Sunday","17:07:00",1
2,2007,"Sunday","18:00:00",1
2,2007,"Sunday","18:50:00",1
2,2007,"Sunday","19:00:00",1
2,2007,"Sunday","1:30:00",1
2,2007,"Sunday","21:05:00",1
2,2007,"Sunday","21:35:00",1
2,2007,"Sunday","21:50:00",1
2,2007,"Sunday","21:56:00",1
2,2007,"Sunday","22:20:00",1
2,2007,"Sunday","2:45:00",1
2,2007,"Sunday","5:00:00",1
2,2007,"Sunday","5:15:00",1
2,2007,"Sunday","5:35:00",1
2,2007,"Sunday","8:00:00",2
2,2007,"Sunday","8:20:00",1
2,2007,"Sunday","9:00:00",2
2,2007,"Thursday","0:15:00",1
2,2007,"Thursday","15:00:00",2
2,2007,"Thursday","18:00:00",1
2,2007,"Thursday","20:47:00",1
2,2007,"Thursday","23:00:00",1
2,2007,"Thursday","5:15:00",1
2,2007,"Thursday","6:00:00",1
2,2007,"Thursday","8:27:00",1
2,2007,"Thursday","8:45:00",1
2,2007,"Tuesday","12:20:00",1
2,2007,"Tuesday","12:25:00",1
2,2007,"Tuesday","13:04:00",1
2,2007,"Tuesday","13:30:00",1
2,2007,"Tuesday","14:15:00",1
2,2007,"Tuesday","14:40:00",1
2,2007,"Tuesday","16:10:00",1
2,2007,"Tuesday","1:00:00",1
2,2007,"Tuesday","21:00:00",2
2,2007,"Tuesday","23:50:00",1
2,2007,"Wednesday","10:00:00",1
2,2007,"Wednesday","10:20:00",1
2,2007,"Wednesday","14:15:00",1
2,2007,"Wednesday","15:00:00",1
2,2007,"Wednesday","17:30:00",1
2,2007,"Wednesday","18:00:00",3
2,2007,"Wednesday","18:45:00",1
2,2007,"Wednesday","1:45:00",1
2,2007,"Wednesday","20:00:00",1
2,2007,"Wednesday","21:30:00",1
2,2007,"Wednesday","23:55:00",1
2,2007,"Wednesday","6:40:00",1
2,2007,"Wednesday","7:55:00",1
2,2008,"Friday","10:00:00",1
2,2008,"Friday","10:35:00",1
2,2008,"Friday","10:50:00",1
2,2008,"Friday","16:00:00",2
2,2008,"Friday","16:50:00",1
2,2008,"Friday","18:20:00",2
2,2008,"Friday","18:40:00",1
2,2008,"Friday","20:00:00",2
2,2008,"Friday","23:45:00",2
2,2008,"Friday","2:00:00",1
2,2008,"Friday","2:07:00",1
2,2008,"Friday","5:33:00",1
2,2008,"Friday","6:15:00",1
2,2008,"Friday","8:25:00",1
2,2008,"Friday","9:00:00",1
2,2008,"Monday","10:00:00",1
2,2008,"Monday","12:10:00",1
2,2008,"Monday","12:55:00",1
2,2008,"Monday","15:30:00",1
2,2008,"Monday","16:00:00",1
2,2008,"Monday","16:50:00",2
2,2008,"Monday","17:20:00",1
2,2008,"Monday","17:35:00",1
2,2008,"Monday","18:00:00",1
2,2008,"Monday","19:00:00",2
2,2008,"Monday","21:13:00",1
2,2008,"Monday","21:23:00",1
2,2008,"Monday","22:20:00",1
2,2008,"Monday","5:00:00",1
2,2008,"Monday","5:55:00",1
2,2008,"Saturday","0:01:00",1
2,2008,"Saturday","0:40:00",1
2,2008,"Saturday","10:00:00",1
2,2008,"Saturday","12:00:00",2
2,2008,"Saturday","13:00:00",1
2,2008,"Saturday","14:15:00",1
2,2008,"Saturday","15:00:00",2
2,2008,"Saturday","1:29:00",1
2,2008,"Saturday","21:00:00",1
2,2008,"Saturday","21:50:00",1
2,2008,"Saturday","23:00:00",1
2,2008,"Saturday","23:50:00",1
2,2008,"Saturday","2:52:00",1
2,2008,"Saturday","3:30:00",1
2,2008,"Saturday","4:00:00",1
2,2008,"Saturday","7:54:00",1
2,2008,"Saturday","8:00:00",1
2,2008,"Saturday","8:10:00",1
2,2008,"Saturday","9:20:00",1
2,2008,"Saturday","9:40:00",1
2,2008,"Sunday","10:40:00",1
2,2008,"Sunday","13:00:00",1
2,2008,"Sunday","14:52:00",1
2,2008,"Sunday","16:30:00",1
2,2008,"Sunday","16:45:00",1
2,2008,"Sunday","20:15:00",1
2,2008,"Sunday","23:00:00",1
2,2008,"Sunday","23:55:00",1
2,2008,"Sunday","2:00:00",1
2,2008,"Sunday","2:45:00",1
2,2008,"Sunday","3:00:00",1
2,2008,"Sunday","5:10:00",3
2,2008,"Sunday","9:30:00",1
2,2008,"Sunday","9:45:00",1
2,2008,"Thursday","10:00:00",1
2,2008,"Thursday","11:00:00",2
2,2008,"Thursday","11:30:00",1
2,2008,"Thursday","17:00:00",1
2,2008,"Thursday","21:15:00",1
2,2008,"Thursday","2:00:00",1
2,2008,"Thursday","4:15:00",1
2,2008,"Thursday","7:55:00",1
2,2008,"Tuesday","13:00:00",1
2,2008,"Tuesday","15:30:00",1
2,2008,"Tuesday","15:51:00",1
2,2008,"Tuesday","16:00:00",1
2,2008,"Tuesday","16:45:00",1
2,2008,"Tuesday","17:00:00",1
2,2008,"Tuesday","17:15:00",1
2,2008,"Tuesday","23:25:00",1
2,2008,"Tuesday","23:35:00",1
2,2008,"Tuesday","6:00:00",1
2,2008,"Wednesday","11:00:00",1
2,2008,"Wednesday","12:25:00",1
2,2008,"Wednesday","12:40:00",1
2,2008,"Wednesday","12:45:00",2
2,2008,"Wednesday","19:00:00",1
2,2008,"Wednesday","1:30:00",1
2,2008,"Wednesday","1:45:00",1
2,2008,"Wednesday","5:00:00",1
2,2008,"Wednesday","9:22:00",1
2,2009,"Friday","12:28:00",1
2,2009,"Friday","14:00:00",1
2,2009,"Friday","14:51:00",1
2,2009,"Friday","15:05:00",1
2,2009,"Friday","15:55:00",1
2,2009,"Friday","16:30:00",1
2,2009,"Friday","18:45:00",1
2,2009,"Friday","18:50:00",1
2,2009,"Friday","19:30:00",1
2,2009,"Friday","19:35:00",2
2,2009,"Friday","23:10:00",1
2,2009,"Friday","3:30:00",2
2,2009,"Friday","5:00:00",1
2,2009,"Friday","5:40:00",1
2,2009,"Friday","9:35:00",1
2,2009,"Monday","11:32:00",2
2,2009,"Monday","13:20:00",1
2,2009,"Monday","15:00:00",1
2,2009,"Monday","17:00:00",1
2,2009,"Monday","17:30:00",1
2,2009,"Monday","1:05:00",2
2,2009,"Monday","22:00:00",1
2,2009,"Monday","6:00:00",1
2,2009,"Saturday","10:00:00",2
2,2009,"Saturday","10:45:00",1
2,2009,"Saturday","11:30:00",1
2,2009,"Saturday","12:05:00",1
2,2009,"Saturday","13:00:00",1
2,2009,"Saturday","13:30:00",1
2,2009,"Saturday","13:50:00",1
2,2009,"Saturday","15:00:00",1
2,2009,"Saturday","15:10:00",1
2,2009,"Saturday","16:20:00",1
2,2009,"Saturday","16:40:00",1
2,2009,"Saturday","17:00:00",1
2,2009,"Saturday","17:10:00",1
2,2009,"Saturday","19:05:00",1
2,2009,"Saturday","19:30:00",2
2,2009,"Saturday","1:50:00",1
2,2009,"Saturday","21:00:00",2
2,2009,"Saturday","21:55:00",1
2,2009,"Saturday","22:00:00",1
2,2009,"Saturday","3:15:00",1
2,2009,"Saturday","3:50:00",1
2,2009,"Saturday","8:00:00",1
2,2009,"Sunday","11:00:00",1
2,2009,"Sunday","11:05:00",1
2,2009,"Sunday","14:00:00",5
2,2009,"Sunday","14:15:00",2
2,2009,"Sunday","14:45:00",1
2,2009,"Sunday","15:00:00",4
2,2009,"Sunday","15:28:00",1
2,2009,"Sunday","21:45:00",1
2,2009,"Sunday","2:30:00",1
2,2009,"Sunday","3:10:00",1
2,2009,"Sunday","3:25:00",1
2,2009,"Sunday","3:30:00",1
2,2009,"Sunday","4:00:00",1
2,2009,"Sunday","6:30:00",2
2,2009,"Thursday","10:55:00",1
2,2009,"Thursday","13:00:00",1
2,2009,"Thursday","14:10:00",1
2,2009,"Thursday","16:00:00",1
2,2009,"Thursday","18:00:00",1
2,2009,"Thursday","1:35:00",1
2,2009,"Thursday","20:50:00",1
2,2009,"Thursday","21:00:00",1
2,2009,"Thursday","23:05:00",1
2,2009,"Thursday","4:40:00",1
2,2009,"Thursday","7:35:00",1
2,2009,"Thursday","9:00:00",1
2,2009,"Tuesday","0:00:00",1
2,2009,"Tuesday","10:49:00",1
2,2009,"Tuesday","11:15:00",1
2,2009,"Tuesday","11:47:00",1
2,2009,"Tuesday","13:00:00",1
2,2009,"Tuesday","13:45:00",1
2,2009,"Tuesday","14:20:00",2
2,2009,"Tuesday","16:00:00",1
2,2009,"Tuesday","17:19:00",1
2,2009,"Tuesday","18:20:00",1
2,2009,"Tuesday","18:45:00",1
2,2009,"Tuesday","19:40:00",1
2,2009,"Tuesday","21:00:00",1
2,2009,"Tuesday","21:04:00",1
2,2009,"Tuesday","4:50:00",1
2,2009,"Tuesday","5:15:00",1
2,2009,"Tuesday","8:40:00",1
2,2009,"Tuesday","9:30:00",1
2,2009,"Wednesday","11:08:00",1
2,2009,"Wednesday","16:00:00",1
2,2009,"Wednesday","18:00:00",1
2,2009,"Wednesday","23:00:00",2
2,2009,"Wednesday","4:00:00",2
2,2009,"Wednesday","5:50:00",1
2,2009,"Wednesday","5:55:00",1
2,2009,"Wednesday","6:00:00",1
2,2009,"Wednesday","7:10:00",1
2,2010,"Friday","0:50:00",1
2,2010,"Friday","10:30:00",1
2,2010,"Friday","11:25:00",1
2,2010,"Friday","12:15:00",1
2,2010,"Friday","13:00:00",2
2,2010,"Friday","14:15:00",1
2,2010,"Friday","14:20:00",1
2,2010,"Friday","14:45:00",1
2,2010,"Friday","1:35:00",1
2,2010,"Friday","21:30:00",1
2,2010,"Friday","21:45:00",1
2,2010,"Friday","22:49:00",1
2,2010,"Friday","23:00:00",1
2,2010,"Friday","4:55:00",1
2,2010,"Friday","6:20:00",1
2,2010,"Friday","6:35:00",1
2,2010,"Friday","6:50:00",1
2,2010,"Friday","9:15:00",1
2,2010,"Monday","0:40:00",1
2,2010,"Monday","16:00:00",1
2,2010,"Monday","17:00:00",2
2,2010,"Monday","19:35:00",1
2,2010,"Monday","7:00:00",1
2,2010,"Monday","8:50:00",1
